seed,run_id,interval,metric_name,value
44,1,10,pdr_proposed,89.8
44,1,10,pdr_bayesian,87.23
44,1,10,pdr_static,93.75
44,1,10,energy_proposed,72.74
44,1,10,energy_bayesian,73.02
44,1,10,energy_static,74.19
44,1,10,trust_mean_proposed,0.8523
44,1,10,trust_std_proposed,0.037
44,1,10,trust_min_proposed,0.686
44,1,10,trust_max_proposed,0.8795
44,1,10,blockchain_commit_latency_ms,1496.5513
44,1,10,blockchain_failed_commits,0.0
44,1,10,blockchain_commit_success_rate,1.0
44,1,10,packet_count_proposed,1.27813
44,1,10,packet_count_bayesian,1.247593
44,1,10,packet_count_static,1.215263
44,1,10,compute_cost_proposed,1.12
44,1,10,compute_cost_bayesian,1.1
44,1,10,compute_cost_static,0.95
44,1,10,communication_distance_proposed,542.258689
44,1,10,communication_distance_bayesian,522.49877
44,1,10,communication_distance_static,524.772395
44,1,10,routing_load_proposed,0.55
44,1,10,routing_load_bayesian,0.51
44,1,10,routing_load_static,0.55
44,1,10,routing_distance_proposed,0.0
44,1,10,routing_distance_bayesian,665.299432
44,1,10,routing_distance_static,0.0
44,1,10,routing_noise_proposed,0.0
44,1,10,routing_noise_bayesian,-0.019653
44,1,10,routing_noise_static,0.0
44,1,11,accuracy_proposed,86.0
44,1,11,accuracy_bayesian,86.0
44,1,11,accuracy_static,86.0
44,1,11,precision_proposed,50.0
44,1,11,precision_bayesian,50.0
44,1,11,precision_static,0.0
44,1,11,recall_proposed,14.29
44,1,11,recall_bayesian,57.14
44,1,11,recall_static,0.0
44,1,11,f1_proposed,22.22
44,1,11,f1_bayesian,53.33
44,1,11,f1_static,0.0
44,1,11,tp_proposed,1.0
44,1,11,tp_bayesian,4.0
44,1,11,tp_static,0.0
44,1,11,tn_proposed,42.0
44,1,11,tn_bayesian,39.0
44,1,11,tn_static,43.0
44,1,11,fp_proposed,1.0
44,1,11,fp_bayesian,4.0
44,1,11,fp_static,0.0
44,1,11,fn_proposed,6.0
44,1,11,fn_bayesian,3.0
44,1,11,fn_static,7.0
44,1,11,pdr_proposed,96.0
44,1,11,pdr_bayesian,86.0
44,1,11,pdr_static,94.0
44,1,11,energy_proposed,70.03
44,1,11,energy_bayesian,70.31
44,1,11,energy_static,71.61
44,1,11,trust_mean_proposed,0.8487
44,1,11,trust_std_proposed,0.0384
44,1,11,trust_min_proposed,0.6741
44,1,11,trust_max_proposed,0.8771
44,1,11,blockchain_commit_latency_ms,1495.4069
44,1,11,blockchain_failed_commits,0.0
44,1,11,blockchain_commit_success_rate,1.0
44,1,11,packet_count_proposed,1.27427
44,1,11,packet_count_bayesian,1.270008
44,1,11,packet_count_static,1.24349
44,1,11,compute_cost_proposed,1.12
44,1,11,compute_cost_bayesian,1.1
44,1,11,compute_cost_static,0.95
44,1,11,communication_distance_proposed,523.230783
44,1,11,communication_distance_bayesian,503.774783
44,1,11,communication_distance_static,534.806798
44,1,11,routing_load_proposed,0.54
44,1,11,routing_load_bayesian,0.51
44,1,11,routing_load_static,0.55
44,1,11,routing_distance_proposed,477.466185
44,1,11,routing_distance_bayesian,666.152439
44,1,11,routing_distance_static,0.0
44,1,11,routing_noise_proposed,-0.152334
44,1,11,routing_noise_bayesian,0.027241
44,1,11,routing_noise_static,0.0
44,1,12,accuracy_proposed,90.0
44,1,12,accuracy_bayesian,88.0
44,1,12,accuracy_static,86.0
44,1,12,precision_proposed,100.0
44,1,12,precision_bayesian,55.56
44,1,12,precision_static,0.0
44,1,12,recall_proposed,28.57
44,1,12,recall_bayesian,71.43
44,1,12,recall_static,0.0
44,1,12,f1_proposed,44.44
44,1,12,f1_bayesian,62.5
44,1,12,f1_static,0.0
44,1,12,tp_proposed,2.0
44,1,12,tp_bayesian,5.0
44,1,12,tp_static,0.0
44,1,12,tn_proposed,43.0
44,1,12,tn_bayesian,39.0
44,1,12,tn_static,43.0
44,1,12,fp_proposed,0.0
44,1,12,fp_bayesian,4.0
44,1,12,fp_static,0.0
44,1,12,fn_proposed,5.0
44,1,12,fn_bayesian,2.0
44,1,12,fn_static,7.0
44,1,12,pdr_proposed,95.92
44,1,12,pdr_bayesian,81.63
44,1,12,pdr_static,98.0
44,1,12,energy_proposed,67.31
44,1,12,energy_bayesian,67.58
44,1,12,energy_static,69.01
44,1,12,trust_mean_proposed,0.8461
44,1,12,trust_std_proposed,0.0388
44,1,12,trust_min_proposed,0.6719
44,1,12,trust_max_proposed,0.8756
44,1,12,blockchain_commit_latency_ms,1505.3595
44,1,12,blockchain_failed_commits,0.0
44,1,12,blockchain_commit_success_rate,1.0
44,1,12,packet_count_proposed,1.270702
44,1,12,packet_count_bayesian,1.252221
44,1,12,packet_count_static,1.264879
44,1,12,compute_cost_proposed,1.12
44,1,12,compute_cost_bayesian,1.1
44,1,12,compute_cost_static,0.95
44,1,12,communication_distance_proposed,503.932362
44,1,12,communication_distance_bayesian,554.72222
44,1,12,communication_distance_static,526.878975
44,1,12,routing_load_proposed,0.55
44,1,12,routing_load_bayesian,0.505
44,1,12,routing_load_static,0.55
44,1,12,routing_distance_proposed,0.0
44,1,12,routing_distance_bayesian,527.210602
44,1,12,routing_distance_static,0.0
44,1,12,routing_noise_proposed,0.0
44,1,12,routing_noise_bayesian,0.019307
44,1,12,routing_noise_static,0.0
44,1,13,accuracy_proposed,88.0
44,1,13,accuracy_bayesian,80.0
44,1,13,accuracy_static,86.0
44,1,13,precision_proposed,66.67
44,1,13,precision_bayesian,38.46
44,1,13,precision_static,0.0
44,1,13,recall_proposed,28.57
44,1,13,recall_bayesian,71.43
44,1,13,recall_static,0.0
44,1,13,f1_proposed,40.0
44,1,13,f1_bayesian,50.0
44,1,13,f1_static,0.0
44,1,13,tp_proposed,2.0
44,1,13,tp_bayesian,5.0
44,1,13,tp_static,0.0
44,1,13,tn_proposed,42.0
44,1,13,tn_bayesian,35.0
44,1,13,tn_static,43.0
44,1,13,fp_proposed,1.0
44,1,13,fp_bayesian,8.0
44,1,13,fp_static,0.0
44,1,13,fn_proposed,5.0
44,1,13,fn_bayesian,2.0
44,1,13,fn_static,7.0
44,1,13,pdr_proposed,87.76
44,1,13,pdr_bayesian,85.42
44,1,13,pdr_static,89.8
44,1,13,energy_proposed,64.58
44,1,13,energy_bayesian,64.91
44,1,13,energy_static,66.43
44,1,13,trust_mean_proposed,0.8443
44,1,13,trust_std_proposed,0.0379
44,1,13,trust_min_proposed,0.6837
44,1,13,trust_max_proposed,0.8736
44,1,13,blockchain_commit_latency_ms,1496.0308
44,1,13,blockchain_failed_commits,0.0
44,1,13,blockchain_commit_success_rate,1.0
44,1,13,packet_count_proposed,1.267964
44,1,13,packet_count_bayesian,1.256298
44,1,13,packet_count_static,1.237712
44,1,13,compute_cost_proposed,1.12
44,1,13,compute_cost_bayesian,1.1
44,1,13,compute_cost_static,0.95
44,1,13,communication_distance_proposed,532.090075
44,1,13,communication_distance_bayesian,515.973559
44,1,13,communication_distance_static,547.394168
44,1,13,routing_load_proposed,0.55
44,1,13,routing_load_bayesian,0.51
44,1,13,routing_load_static,0.55
44,1,13,routing_distance_proposed,0.0
44,1,13,routing_distance_bayesian,629.570266
44,1,13,routing_distance_static,0.0
44,1,13,routing_noise_proposed,0.0
44,1,13,routing_noise_bayesian,0.051379
44,1,13,routing_noise_static,0.0
44,1,14,accuracy_proposed,86.0
44,1,14,accuracy_bayesian,86.0
44,1,14,accuracy_static,86.0
44,1,14,precision_proposed,0.0
44,1,14,precision_bayesian,50.0
44,1,14,precision_static,0.0
44,1,14,recall_proposed,0.0
44,1,14,recall_bayesian,57.14
44,1,14,recall_static,0.0
44,1,14,f1_proposed,0.0
44,1,14,f1_bayesian,53.33
44,1,14,f1_static,0.0
44,1,14,tp_proposed,0.0
44,1,14,tp_bayesian,4.0
44,1,14,tp_static,0.0
44,1,14,tn_proposed,43.0
44,1,14,tn_bayesian,39.0
44,1,14,tn_static,43.0
44,1,14,fp_proposed,0.0
44,1,14,fp_bayesian,4.0
44,1,14,fp_static,0.0
44,1,14,fn_proposed,7.0
44,1,14,fn_bayesian,3.0
44,1,14,fn_static,7.0
44,1,14,pdr_proposed,87.76
44,1,14,pdr_bayesian,90.0
44,1,14,pdr_static,89.58
44,1,14,energy_proposed,61.83
44,1,14,energy_bayesian,62.18
44,1,14,energy_static,63.85
44,1,14,trust_mean_proposed,0.8432
44,1,14,trust_std_proposed,0.0366
44,1,14,trust_min_proposed,0.6851
44,1,14,trust_max_proposed,0.871
44,1,14,blockchain_commit_latency_ms,1500.2945
44,1,14,blockchain_failed_commits,0.0
44,1,14,blockchain_commit_success_rate,1.0
44,1,14,packet_count_proposed,1.27239
44,1,14,packet_count_bayesian,1.275607
44,1,14,packet_count_static,1.241554
44,1,14,compute_cost_proposed,1.12
44,1,14,compute_cost_bayesian,1.1
44,1,14,compute_cost_static,0.95
44,1,14,communication_distance_proposed,539.500341
44,1,14,communication_distance_bayesian,531.666445
44,1,14,communication_distance_static,575.255402
44,1,14,routing_load_proposed,0.55
44,1,14,routing_load_bayesian,0.51
44,1,14,routing_load_static,0.55
44,1,14,routing_distance_proposed,0.0
44,1,14,routing_distance_bayesian,614.787495
44,1,14,routing_distance_static,0.0
44,1,14,routing_noise_proposed,0.0
44,1,14,routing_noise_bayesian,-0.007874
44,1,14,routing_noise_static,0.0
44,1,15,accuracy_proposed,86.0
44,1,15,accuracy_bayesian,86.0
44,1,15,accuracy_static,86.0
44,1,15,precision_proposed,0.0
44,1,15,precision_bayesian,50.0
44,1,15,precision_static,0.0
44,1,15,recall_proposed,0.0
44,1,15,recall_bayesian,42.86
44,1,15,recall_static,0.0
44,1,15,f1_proposed,0.0
44,1,15,f1_bayesian,46.15
44,1,15,f1_static,0.0
44,1,15,tp_proposed,0.0
44,1,15,tp_bayesian,3.0
44,1,15,tp_static,0.0
44,1,15,tn_proposed,43.0
44,1,15,tn_bayesian,40.0
44,1,15,tn_static,43.0
44,1,15,fp_proposed,0.0
44,1,15,fp_bayesian,3.0
44,1,15,fp_static,0.0
44,1,15,fn_proposed,7.0
44,1,15,fn_bayesian,4.0
44,1,15,fn_static,7.0
44,1,15,pdr_proposed,91.3
44,1,15,pdr_bayesian,88.0
44,1,15,pdr_static,89.58
44,1,15,energy_proposed,59.08
44,1,15,energy_bayesian,59.47
44,1,15,energy_static,61.28
44,1,15,trust_mean_proposed,0.8414
44,1,15,trust_std_proposed,0.0374
44,1,15,trust_min_proposed,0.6798
44,1,15,trust_max_proposed,0.8706
44,1,15,blockchain_commit_latency_ms,1501.7677
44,1,15,blockchain_failed_commits,0.0
44,1,15,blockchain_commit_success_rate,1.0
44,1,15,packet_count_proposed,1.264688
44,1,15,packet_count_bayesian,1.250803
44,1,15,packet_count_static,1.243521
44,1,15,compute_cost_proposed,1.12
44,1,15,compute_cost_bayesian,1.1
44,1,15,compute_cost_static,0.95
44,1,15,communication_distance_proposed,551.052454
44,1,15,communication_distance_bayesian,586.432786
44,1,15,communication_distance_static,519.735138
44,1,15,routing_load_proposed,0.55
44,1,15,routing_load_bayesian,0.505
44,1,15,routing_load_static,0.55
44,1,15,routing_distance_proposed,0.0
44,1,15,routing_distance_bayesian,487.862002
44,1,15,routing_distance_static,0.0
44,1,15,routing_noise_proposed,0.0
44,1,15,routing_noise_bayesian,-0.038083
44,1,15,routing_noise_static,0.0
44,1,16,accuracy_proposed,90.0
44,1,16,accuracy_bayesian,80.0
44,1,16,accuracy_static,86.0
44,1,16,precision_proposed,100.0
44,1,16,precision_bayesian,36.36
44,1,16,precision_static,0.0
44,1,16,recall_proposed,28.57
44,1,16,recall_bayesian,57.14
44,1,16,recall_static,0.0
44,1,16,f1_proposed,44.44
44,1,16,f1_bayesian,44.44
44,1,16,f1_static,0.0
44,1,16,tp_proposed,2.0
44,1,16,tp_bayesian,4.0
44,1,16,tp_static,0.0
44,1,16,tn_proposed,43.0
44,1,16,tn_bayesian,36.0
44,1,16,tn_static,43.0
44,1,16,fp_proposed,0.0
44,1,16,fp_bayesian,7.0
44,1,16,fp_static,0.0
44,1,16,fn_proposed,5.0
44,1,16,fn_bayesian,3.0
44,1,16,fn_static,7.0
44,1,16,pdr_proposed,89.8
44,1,16,pdr_bayesian,78.0
44,1,16,pdr_static,95.83
44,1,16,energy_proposed,56.35
44,1,16,energy_bayesian,56.74
44,1,16,energy_static,58.67
44,1,16,trust_mean_proposed,0.8395
44,1,16,trust_std_proposed,0.0391
44,1,16,trust_min_proposed,0.6789
44,1,16,trust_max_proposed,0.8718
44,1,16,blockchain_commit_latency_ms,1507.6871
44,1,16,blockchain_failed_commits,0.0
44,1,16,blockchain_commit_success_rate,1.0
44,1,16,packet_count_proposed,1.280536
44,1,16,packet_count_bayesian,1.261393
44,1,16,packet_count_static,1.260643
44,1,16,compute_cost_proposed,1.12
44,1,16,compute_cost_bayesian,1.1
44,1,16,compute_cost_static,0.95
44,1,16,communication_distance_proposed,514.067505
44,1,16,communication_distance_bayesian,522.733084
44,1,16,communication_distance_static,509.243173
44,1,16,routing_load_proposed,0.54
44,1,16,routing_load_bayesian,0.515
44,1,16,routing_load_static,0.55
44,1,16,routing_distance_proposed,609.459127
44,1,16,routing_distance_bayesian,510.755423
44,1,16,routing_distance_static,0.0
44,1,16,routing_noise_proposed,-0.059776
44,1,16,routing_noise_bayesian,0.00591
44,1,16,routing_noise_static,0.0
44,1,17,accuracy_proposed,88.0
44,1,17,accuracy_bayesian,84.0
44,1,17,accuracy_static,86.0
44,1,17,precision_proposed,100.0
44,1,17,precision_bayesian,42.86
44,1,17,precision_static,0.0
44,1,17,recall_proposed,14.29
44,1,17,recall_bayesian,42.86
44,1,17,recall_static,0.0
44,1,17,f1_proposed,25.0
44,1,17,f1_bayesian,42.86
44,1,17,f1_static,0.0
44,1,17,tp_proposed,1.0
44,1,17,tp_bayesian,3.0
44,1,17,tp_static,0.0
44,1,17,tn_proposed,43.0
44,1,17,tn_bayesian,39.0
44,1,17,tn_static,43.0
44,1,17,fp_proposed,0.0
44,1,17,fp_bayesian,4.0
44,1,17,fp_static,0.0
44,1,17,fn_proposed,6.0
44,1,17,fn_bayesian,4.0
44,1,17,fn_static,7.0
44,1,17,pdr_proposed,92.0
44,1,17,pdr_bayesian,80.0
44,1,17,pdr_static,93.88
44,1,17,energy_proposed,53.6
44,1,17,energy_bayesian,54.03
44,1,17,energy_static,56.07
44,1,17,trust_mean_proposed,0.8379
44,1,17,trust_std_proposed,0.039
44,1,17,trust_min_proposed,0.6859
44,1,17,trust_max_proposed,0.8711
44,1,17,blockchain_commit_latency_ms,1505.553
44,1,17,blockchain_failed_commits,0.0
44,1,17,blockchain_commit_success_rate,1.0
44,1,17,packet_count_proposed,1.24887
44,1,17,packet_count_bayesian,1.262962
44,1,17,packet_count_static,1.248791
44,1,17,compute_cost_proposed,1.12
44,1,17,compute_cost_bayesian,1.1
44,1,17,compute_cost_static,0.95
44,1,17,communication_distance_proposed,517.676739
44,1,17,communication_distance_bayesian,535.655455
44,1,17,communication_distance_static,530.299981
44,1,17,routing_load_proposed,0.545
44,1,17,routing_load_bayesian,0.515
44,1,17,routing_load_static,0.55
44,1,17,routing_distance_proposed,905.680816
44,1,17,routing_distance_bayesian,586.926269
44,1,17,routing_distance_static,0.0
44,1,17,routing_noise_proposed,0.04494
44,1,17,routing_noise_bayesian,0.00317
44,1,17,routing_noise_static,0.0
44,1,18,accuracy_proposed,86.0
44,1,18,accuracy_bayesian,88.0
44,1,18,accuracy_static,86.0
44,1,18,precision_proposed,0.0
44,1,18,precision_bayesian,60.0
44,1,18,precision_static,0.0
44,1,18,recall_proposed,0.0
44,1,18,recall_bayesian,42.86
44,1,18,recall_static,0.0
44,1,18,f1_proposed,0.0
44,1,18,f1_bayesian,50.0
44,1,18,f1_static,0.0
44,1,18,tp_proposed,0.0
44,1,18,tp_bayesian,3.0
44,1,18,tp_static,0.0
44,1,18,tn_proposed,43.0
44,1,18,tn_bayesian,41.0
44,1,18,tn_static,43.0
44,1,18,fp_proposed,0.0
44,1,18,fp_bayesian,2.0
44,1,18,fp_static,0.0
44,1,18,fn_proposed,7.0
44,1,18,fn_bayesian,4.0
44,1,18,fn_static,7.0
44,1,18,pdr_proposed,90.0
44,1,18,pdr_bayesian,86.0
44,1,18,pdr_static,93.88
44,1,18,energy_proposed,50.85
44,1,18,energy_bayesian,51.29
44,1,18,energy_static,53.52
44,1,18,trust_mean_proposed,0.837
44,1,18,trust_std_proposed,0.0394
44,1,18,trust_min_proposed,0.6788
44,1,18,trust_max_proposed,0.869
44,1,18,blockchain_commit_latency_ms,1498.881
44,1,18,blockchain_failed_commits,0.0
44,1,18,blockchain_commit_success_rate,1.0
44,1,18,packet_count_proposed,1.274649
44,1,18,packet_count_bayesian,1.265998
44,1,18,packet_count_static,1.233625
44,1,18,compute_cost_proposed,1.12
44,1,18,compute_cost_bayesian,1.1
44,1,18,compute_cost_static,0.95
44,1,18,communication_distance_proposed,520.295223
44,1,18,communication_distance_bayesian,554.437661
44,1,18,communication_distance_static,512.380073
44,1,18,routing_load_proposed,0.55
44,1,18,routing_load_bayesian,0.525
44,1,18,routing_load_static,0.55
44,1,18,routing_distance_proposed,0.0
44,1,18,routing_distance_bayesian,719.779937
44,1,18,routing_distance_static,0.0
44,1,18,routing_noise_proposed,0.0
44,1,18,routing_noise_bayesian,0.06477
44,1,18,routing_noise_static,0.0
44,1,19,accuracy_proposed,90.0
44,1,19,accuracy_bayesian,80.0
44,1,19,accuracy_static,86.0
44,1,19,precision_proposed,100.0
44,1,19,precision_bayesian,36.36
44,1,19,precision_static,0.0
44,1,19,recall_proposed,28.57
44,1,19,recall_bayesian,57.14
44,1,19,recall_static,0.0
44,1,19,f1_proposed,44.44
44,1,19,f1_bayesian,44.44
44,1,19,f1_static,0.0
44,1,19,tp_proposed,2.0
44,1,19,tp_bayesian,4.0
44,1,19,tp_static,0.0
44,1,19,tn_proposed,43.0
44,1,19,tn_bayesian,36.0
44,1,19,tn_static,43.0
44,1,19,fp_proposed,0.0
44,1,19,fp_bayesian,7.0
44,1,19,fp_static,0.0
44,1,19,fn_proposed,5.0
44,1,19,fn_bayesian,3.0
44,1,19,fn_static,7.0
44,1,19,pdr_proposed,90.0
44,1,19,pdr_bayesian,89.8
44,1,19,pdr_static,95.83
44,1,19,energy_proposed,48.12
44,1,19,energy_bayesian,48.54
44,1,19,energy_static,50.93
44,1,19,trust_mean_proposed,0.8358
44,1,19,trust_std_proposed,0.0408
44,1,19,trust_min_proposed,0.6718
44,1,19,trust_max_proposed,0.8682
44,1,19,blockchain_commit_latency_ms,1508.8322
44,1,19,blockchain_failed_commits,0.0
44,1,19,blockchain_commit_success_rate,1.0
44,1,19,packet_count_proposed,1.27625
44,1,19,packet_count_bayesian,1.278142
44,1,19,packet_count_static,1.258672
44,1,19,compute_cost_proposed,1.12
44,1,19,compute_cost_bayesian,1.1
44,1,19,compute_cost_static,0.95
44,1,19,communication_distance_proposed,538.930817
44,1,19,communication_distance_bayesian,525.222662
44,1,19,communication_distance_static,539.113394
44,1,19,routing_load_proposed,0.545
44,1,19,routing_load_bayesian,0.52
44,1,19,routing_load_static,0.55
44,1,19,routing_distance_proposed,641.031591
44,1,19,routing_distance_bayesian,519.306505
44,1,19,routing_distance_static,0.0
44,1,19,routing_noise_proposed,-0.053559
44,1,19,routing_noise_bayesian,0.030429
44,1,19,routing_noise_static,0.0
44,1,20,accuracy_proposed,88.0
44,1,20,accuracy_bayesian,84.0
44,1,20,accuracy_static,86.0
44,1,20,precision_proposed,100.0
44,1,20,precision_bayesian,42.86
44,1,20,precision_static,0.0
44,1,20,recall_proposed,14.29
44,1,20,recall_bayesian,42.86
44,1,20,recall_static,0.0
44,1,20,f1_proposed,25.0
44,1,20,f1_bayesian,42.86
44,1,20,f1_static,0.0
44,1,20,tp_proposed,1.0
44,1,20,tp_bayesian,3.0
44,1,20,tp_static,0.0
44,1,20,tn_proposed,43.0
44,1,20,tn_bayesian,39.0
44,1,20,tn_static,43.0
44,1,20,fp_proposed,0.0
44,1,20,fp_bayesian,4.0
44,1,20,fp_static,0.0
44,1,20,fn_proposed,6.0
44,1,20,fn_bayesian,4.0
44,1,20,fn_static,7.0
44,1,20,pdr_proposed,86.0
44,1,20,pdr_bayesian,90.0
44,1,20,pdr_static,89.8
44,1,20,energy_proposed,45.38
44,1,20,energy_bayesian,45.78
44,1,20,energy_static,48.32
44,1,20,trust_mean_proposed,0.8351
44,1,20,trust_std_proposed,0.0418
44,1,20,trust_min_proposed,0.6585
44,1,20,trust_max_proposed,0.8675
44,1,20,blockchain_commit_latency_ms,1503.8688
44,1,20,blockchain_failed_commits,0.0
44,1,20,blockchain_commit_success_rate,1.0
44,1,20,packet_count_proposed,1.262713
44,1,20,packet_count_bayesian,1.281556
44,1,20,packet_count_static,1.254904
44,1,20,compute_cost_proposed,1.12
44,1,20,compute_cost_bayesian,1.1
44,1,20,compute_cost_static,0.95
44,1,20,communication_distance_proposed,530.67865
44,1,20,communication_distance_bayesian,545.473487
44,1,20,communication_distance_static,555.705394
44,1,20,routing_load_proposed,0.545
44,1,20,routing_load_bayesian,0.515
44,1,20,routing_load_static,0.55
44,1,20,routing_distance_proposed,591.856255
44,1,20,routing_distance_bayesian,403.148734
44,1,20,routing_distance_static,0.0
44,1,20,routing_noise_proposed,-0.118915
44,1,20,routing_noise_bayesian,0.036662
44,1,20,routing_noise_static,0.0
45,1,1,accuracy_proposed,86.0
45,1,1,accuracy_bayesian,70.0
45,1,1,accuracy_static,86.0
45,1,1,precision_proposed,0.0
45,1,1,precision_bayesian,10.0
45,1,1,precision_static,0.0
45,1,1,recall_proposed,0.0
45,1,1,recall_bayesian,14.29
45,1,1,recall_static,0.0
45,1,1,f1_proposed,0.0
45,1,1,f1_bayesian,11.76
45,1,1,f1_static,0.0
45,1,1,tp_proposed,0.0
45,1,1,tp_bayesian,1.0
45,1,1,tp_static,0.0
45,1,1,tn_proposed,43.0
45,1,1,tn_bayesian,34.0
45,1,1,tn_static,43.0
45,1,1,fp_proposed,0.0
45,1,1,fp_bayesian,9.0
45,1,1,fp_static,0.0
45,1,1,fn_proposed,7.0
45,1,1,fn_bayesian,6.0
45,1,1,fn_static,7.0
45,1,1,pdr_proposed,96.0
45,1,1,pdr_bayesian,85.71
45,1,1,pdr_static,100.0
45,1,1,energy_proposed,97.29
45,1,1,energy_bayesian,97.34
45,1,1,energy_static,97.48
45,1,1,trust_mean_proposed,0.9619
45,1,1,trust_std_proposed,0.0123
45,1,1,trust_min_proposed,0.9286
45,1,1,trust_max_proposed,0.9773
45,1,1,blockchain_commit_latency_ms,1495.0684
45,1,1,blockchain_failed_commits,0.0
45,1,1,blockchain_commit_success_rate,1.0
45,1,1,packet_count_proposed,1.25434
45,1,1,packet_count_bayesian,1.230609
45,1,1,packet_count_static,1.211718
45,1,1,compute_cost_proposed,1.12
45,1,1,compute_cost_bayesian,1.1
45,1,1,compute_cost_static,0.95
45,1,1,communication_distance_proposed,517.569443
45,1,1,communication_distance_bayesian,512.693835
45,1,1,communication_distance_static,513.722487
45,1,1,routing_load_proposed,0.55
45,1,1,routing_load_bayesian,0.5
45,1,1,routing_load_static,0.55
45,1,1,routing_distance_proposed,0.0
45,1,1,routing_distance_bayesian,507.888455
45,1,1,routing_distance_static,0.0
45,1,1,routing_noise_proposed,0.0
45,1,1,routing_noise_bayesian,0.060571
45,1,1,routing_noise_static,0.0
45,1,2,accuracy_proposed,86.0
45,1,2,accuracy_bayesian,62.0
45,1,2,accuracy_static,86.0
45,1,2,precision_proposed,0.0
45,1,2,precision_bayesian,20.0
45,1,2,precision_static,0.0
45,1,2,recall_proposed,0.0
45,1,2,recall_bayesian,57.14
45,1,2,recall_static,0.0
45,1,2,f1_proposed,0.0
45,1,2,f1_bayesian,29.63
45,1,2,f1_static,0.0
45,1,2,tp_proposed,0.0
45,1,2,tp_bayesian,4.0
45,1,2,tp_static,0.0
45,1,2,tn_proposed,43.0
45,1,2,tn_bayesian,27.0
45,1,2,tn_static,43.0
45,1,2,fp_proposed,0.0
45,1,2,fp_bayesian,16.0
45,1,2,fp_static,0.0
45,1,2,fn_proposed,7.0
45,1,2,fn_bayesian,3.0
45,1,2,fn_static,7.0
45,1,2,pdr_proposed,95.83
45,1,2,pdr_bayesian,80.85
45,1,2,pdr_static,98.0
45,1,2,energy_proposed,94.6
45,1,2,energy_bayesian,94.7
45,1,2,energy_static,94.91
45,1,2,trust_mean_proposed,0.9373
45,1,2,trust_std_proposed,0.0167
45,1,2,trust_min_proposed,0.8665
45,1,2,trust_max_proposed,0.9546
45,1,2,blockchain_commit_latency_ms,1500.8454
45,1,2,blockchain_failed_commits,0.0
45,1,2,blockchain_commit_success_rate,1.0
45,1,2,packet_count_proposed,1.243754
45,1,2,packet_count_bayesian,1.221035
45,1,2,packet_count_static,1.230797
45,1,2,compute_cost_proposed,1.12
45,1,2,compute_cost_bayesian,1.1
45,1,2,compute_cost_static,0.95
45,1,2,communication_distance_proposed,507.353606
45,1,2,communication_distance_bayesian,491.380638
45,1,2,communication_distance_static,506.536188
45,1,2,routing_load_proposed,0.55
45,1,2,routing_load_bayesian,0.45
45,1,2,routing_load_static,0.55
45,1,2,routing_distance_proposed,0.0
45,1,2,routing_distance_bayesian,434.830547
45,1,2,routing_distance_static,0.0
45,1,2,routing_noise_proposed,0.0
45,1,2,routing_noise_bayesian,-0.033907
45,1,2,routing_noise_static,0.0
45,1,3,accuracy_proposed,86.0
45,1,3,accuracy_bayesian,50.0
45,1,3,accuracy_static,86.0
45,1,3,precision_proposed,0.0
45,1,3,precision_bayesian,17.86
45,1,3,precision_static,0.0
45,1,3,recall_proposed,0.0
45,1,3,recall_bayesian,71.43
45,1,3,recall_static,0.0
45,1,3,f1_proposed,0.0
45,1,3,f1_bayesian,28.57
45,1,3,f1_static,0.0
45,1,3,tp_proposed,0.0
45,1,3,tp_bayesian,5.0
45,1,3,tp_static,0.0
45,1,3,tn_proposed,43.0
45,1,3,tn_bayesian,20.0
45,1,3,tn_static,43.0
45,1,3,fp_proposed,0.0
45,1,3,fp_bayesian,23.0
45,1,3,fp_static,0.0
45,1,3,fn_proposed,7.0
45,1,3,fn_bayesian,2.0
45,1,3,fn_static,7.0
45,1,3,pdr_proposed,91.84
45,1,3,pdr_bayesian,76.0
45,1,3,pdr_static,83.67
45,1,3,energy_proposed,91.88
45,1,3,energy_bayesian,92.03
45,1,3,energy_static,92.37
45,1,3,trust_mean_proposed,0.9169
45,1,3,trust_std_proposed,0.0229
45,1,3,trust_min_proposed,0.8161
45,1,3,trust_max_proposed,0.9367
45,1,3,blockchain_commit_latency_ms,1499.5472
45,1,3,blockchain_failed_commits,0.0
45,1,3,blockchain_commit_success_rate,1.0
45,1,3,packet_count_proposed,1.258948
45,1,3,packet_count_bayesian,1.231347
45,1,3,packet_count_static,1.228919
45,1,3,compute_cost_proposed,1.12
45,1,3,compute_cost_bayesian,1.1
45,1,3,compute_cost_static,0.95
45,1,3,communication_distance_proposed,543.174929
45,1,3,communication_distance_bayesian,480.743431
45,1,3,communication_distance_static,523.007898
45,1,3,routing_load_proposed,0.55
45,1,3,routing_load_bayesian,0.41
45,1,3,routing_load_static,0.55
45,1,3,routing_distance_proposed,0.0
45,1,3,routing_distance_bayesian,535.668164
45,1,3,routing_distance_static,0.0
45,1,3,routing_noise_proposed,0.0
45,1,3,routing_noise_bayesian,-0.018463
45,1,3,routing_noise_static,0.0
45,1,4,accuracy_proposed,86.0
45,1,4,accuracy_bayesian,46.0
45,1,4,accuracy_static,86.0
45,1,4,precision_proposed,0.0
45,1,4,precision_bayesian,18.75
45,1,4,precision_static,0.0
45,1,4,recall_proposed,0.0
45,1,4,recall_bayesian,85.71
